"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"21.02.2025","129.193","129.520","129.750","128.445","10,72M","-0,37%"
"20.02.2025","129.672","129.700","130.000","129.095","10,95M","0,18%"
"19.02.2025","129.435","130.600","130.620","129.150","11,11M","-0,91%"
"18.02.2025","130.625","131.300","131.610","130.295","12,08M","-0,23%"
"17.02.2025","130.921","130.450","131.940","130.420","10,33M","0,25%"
"14.02.2025","130.599","127.020","130.940","126.995","12,24M","2,65%"
"13.02.2025","127.231","126.930","127.230","126.035","11,70M","2,16%"
"12.02.2025","124.540","126.650","126.890","124.090","1,66M","-1,64%"
"11.02.2025","126.620","125.750","127.000","125.565","10,47M","0,67%"
"10.02.2025","125.781","125.100","126.490","124.860","11,14M","0,80%"
"07.02.2025","124.786","126.385","126.745","124.320","12,71M","-1,31%"
"06.02.2025","126.446","125.950","126.645","125.400","11,94M","0,50%"
"05.02.2025","125.813","125.550","126.120","124.845","11,38M","0,31%"
"04.02.2025","125.423","126.500","126.535","124.965","11,75M","-0,64%"
"03.02.2025","126.227","125.715","126.900","125.465","12,45M","-0,35%"
"31.01.2025","126.665","127.310","128.015","126.505","12,14M","-0,63%"
"30.01.2025","127.465","124.450","127.740","124.245","14,56M","2,90%"
"29.01.2025","123.869","124.860","125.535","123.750","11,46M","-0,56%"
"28.01.2025","124.571","125.250","125.605","124.485","11,00M","-0,76%"
"27.01.2025","125.530","122.350","125.495","122.190","13,28M","1,94%"
"24.01.2025","123.147","123.350","123.565","122.790","10,22M","0,01%"
"23.01.2025","123.136","123.800","124.730","122.830","13,23M","-0,47%"
"22.01.2025","123.719","124.230","124.770","123.640","11,87M","-0,34%"
"21.01.2025","124.142","123.440","124.310","122.875","11,82M","0,32%"
"20.01.2025","123.740","122.910","124.060","122.245","12,54M","0,53%"
"17.01.2025","123.089","122.565","123.555","121.810","12,86M","0,86%"
"16.01.2025","122.045","123.150","123.420","121.595","12,89M","-1,32%"
"15.01.2025","123.673","120.270","123.960","120.270","14,32M","2,83%"
"14.01.2025","120.272","120.230","120.510","119.055","13,22M","0,28%"
"13.01.2025","119.932","119.785","120.650","119.565","11,58M","0,04%"
"10.01.2025","119.890","121.110","121.420","119.655","11,81M","-0,79%"
"09.01.2025","120.843","120.775","121.150","120.475","10,69M","0,17%"
"08.01.2025","120.643","122.200","122.350","120.370","12,38M","-1,41%"
"07.01.2025","122.368","121.060","122.855","120.915","13,38M","1,08%"
"06.01.2025","121.058","119.925","121.470","119.825","12,93M","1,21%"
"03.01.2025","119.615","121.265","121.565","119.535","11,35M","-1,47%"
"02.01.2025","121.401","121.790","122.375","120.300","12,04M","-0,14%"
"30.12.2024","121.576","121.505","122.410","121.410","10,01M","0,12%"
"27.12.2024","121.433","122.505","123.075","121.355","10,67M","-0,93%"
"26.12.2024","122.572","122.205","123.110","121.660","10,63M","0,20%"
"23.12.2024","122.326","123.450","123.570","122.210","10,17M","-1,13%"
"20.12.2024","123.723","122.600","123.955","122.370","12,64M","0,56%"
"19.12.2024","123.033","123.850","123.905","122.800","14,53M","1,11%"
"18.12.2024","121.677","124.900","125.155","121.620","1,62M","-2,65%"
"17.12.2024","124.990","123.525","125.430","123.495","16,63M","1,10%"
"16.12.2024","123.629","124.810","125.020","123.510","12,94M","-0,90%"
"13.12.2024","124.757","126.305","126.550","124.590","14,05M","-1,12%"
"12.12.2024","126.175","130.260","130.480","125.950","17,44M","-2,83%"
"11.12.2024","129.846","128.260","131.290","127.525","17,25M","1,07%"
"10.12.2024","128.477","128.260","128.750","127.860","13,90M","0,79%"
"09.12.2024","127.472","126.740","127.770","126.505","12,30M","1,12%"
"06.12.2024","126.062","127.965","128.015","125.985","14,74M","-1,68%"
"05.12.2024","128.216","126.640","128.395","126.270","14,67M","1,40%"
"04.12.2024","126.443","126.335","127.140","125.980","14,80M","0,02%"
"03.12.2024","126.420","126.155","126.825","125.700","15,76M","0,61%"
"02.12.2024","125.651","126.310","126.390","125.100","16,06M","-0,46%"
"29.11.2024","126.233","125.645","126.675","124.405","16,42M","0,84%"
"28.11.2024","125.178","128.250","128.250","124.785","14,24M","-2,29%"
"27.11.2024","128.116","130.600","130.915","127.875","18,25M","-1,99%"
"26.11.2024","130.723","129.450","130.995","129.310","14,83M","0,78%"
"25.11.2024","129.716","130.295","130.330","129.575","13,93M","-0,31%"
"22.11.2024","130.115","127.760","130.170","127.685","16,00M","1,84%"
"21.11.2024","127.767","128.900","129.165","127.350","16,47M","-1,11%"
"19.11.2024","129.195","128.390","129.480","128.045","15,01M","0,37%"
"18.11.2024","128.723","128.850","129.295","128.105","13,85M","0,04%"
"14.11.2024","128.667","129.065","129.440","128.350","14,89M","-0,09%"
"13.11.2024","128.780","128.800","129.225","127.820","17,02M","0,05%"
"12.11.2024","128.712","128.520","129.250","128.230","14,97M","-0,17%"
"11.11.2024","128.926","128.450","129.215","128.230","15,35M","-0,01%"
"08.11.2024","128.941","130.100","130.340","128.025","17,78M","-1,52%"
"07.11.2024","130.931","131.150","132.665","130.605","18,64M","-0,50%"
"06.11.2024","131.595","130.655","132.020","129.780","18,73M","-0,40%"
"05.11.2024","132.128","131.925","132.265","131.130","14,33M","0,05%"
"04.11.2024","132.061","130.000","132.170","130.000","15,12M","1,94%"
"01.11.2024","129.545","131.465","131.635","129.455","13,16M","-1,37%"
"31.10.2024","131.341","131.940","132.335","131.215","13,37M","-0,75%"
"30.10.2024","132.340","132.250","132.715","131.885","12,73M","-0,11%"
"29.10.2024","132.480","133.125","133.485","132.355","15,23M","-0,41%"
"28.10.2024","133.031","131.600","133.240","131.355","13,60M","0,97%"
"25.10.2024","131.748","132.300","132.360","131.510","14,35M","-0,16%"
"24.10.2024","131.956","131.315","132.040","130.610","15,88M","0,68%"
"23.10.2024","131.059","131.510","131.530","130.430","15,89M","-0,63%"
"22.10.2024","131.896","132.050","132.135","130.960","16,89M","-0,37%"
"21.10.2024","132.382","132.140","133.115","132.010","14,65M","-0,19%"
"18.10.2024","132.631","133.470","133.820","132.120","13,47M","-0,19%"
"17.10.2024","132.885","133.340","133.430","131.940","13,33M","0,78%"
"16.10.2024","131.857","130.930","132.100","130.765","2,09M","0,67%"
"15.10.2024","130.979","130.610","131.330","130.205","14,32M","-0,12%"
"14.10.2024","131.131","130.100","131.270","129.420","15,30M","0,79%"
"11.10.2024","130.105","130.340","130.945","129.375","12,82M","-0,34%"
"10.10.2024","130.547","130.240","130.635","129.895","12,38M","0,33%"
"09.10.2024","130.116","131.750","131.825","129.860","15,33M","-1,21%"
"08.10.2024","131.710","131.385","131.935","130.600","15,82M","-0,41%"
"07.10.2024","132.247","131.910","133.350","131.850","14,58M","0,05%"
"04.10.2024","132.176","132.150","132.600","131.335","14,14M","0,11%"
"03.10.2024","132.037","133.875","133.940","131.540","17,62M","-1,50%"
"02.10.2024","134.043","133.720","135.480","133.645","16,24M","0,75%"
"01.10.2024","133.047","132.445","133.990","132.370","18,21M","0,35%"
"30.09.2024","132.581","133.715","134.195","132.465","12,02M","-0,57%"
"27.09.2024","133.339","133.600","134.595","133.105","13,61M","-0,26%"
"26.09.2024","133.682","133.300","134.000","132.745","14,50M","1,07%"
"25.09.2024","132.269","133.370","133.845","132.165","14,04M","-0,48%"
"24.09.2024","132.901","132.590","133.865","132.335","14,53M","1,19%"
"23.09.2024","131.337","131.400","131.750","130.850","13,50M","-0,36%"
"20.09.2024","131.814","133.740","134.115","131.710","15,30M","-1,63%"
"19.09.2024","134.004","135.750","136.180","134.060","14,98M","-0,50%"
"18.09.2024","134.682","136.040","136.245","134.645","17,91M","-0,98%"
"17.09.2024","136.011","136.550","136.735","135.140","14,16M","-0,18%"
"16.09.2024","136.250","136.240","136.885","135.850","11,11M","0,12%"
"13.09.2024","136.081","135.250","137.085","135.095","12,62M","0,62%"
"12.09.2024","135.239","136.285","136.295","134.725","12,99M","-0,58%"
"11.09.2024","136.022","135.900","136.310","135.015","14,51M","0,30%"
"10.09.2024","135.617","135.740","136.145","135.035","12,81M","-0,32%"
"09.09.2024","136.059","136.500","136.800","135.860","11,62M","0,11%"
"06.09.2024","135.916","137.800","138.780","135.835","15,30M","-1,57%"
"05.09.2024","138.081","137.850","138.340","137.270","14,23M","0,19%"
"04.09.2024","137.814","135.880","138.460","135.755","15,19M","1,30%"
"03.09.2024","136.040","135.695","136.590","135.600","15,29M","-0,25%"
"02.09.2024","136.383","137.250","137.485","136.125","11,41M","-1,27%"
"30.08.2024","138.132","137.800","137.975","136.500","14,71M","0,33%"
"29.08.2024","137.683","139.315","139.425","137.510","14,43M","-1,04%"
"28.08.2024","139.123","138.260","139.280","137.520","14,98M","0,29%"
"27.08.2024","138.725","138.750","139.070","138.460","12,26M","-0,09%"
"26.08.2024","138.849","137.965","138.950","137.770","13,33M","0,83%"
"23.08.2024","137.705","137.760","138.485","137.320","12,95M","0,43%"
"22.08.2024","137.122","138.725","138.730","136.740","14,66M","-1,06%"
"21.08.2024","138.598","138.590","139.085","138.260","12,75M","0,24%"
"20.08.2024","138.272","138.050","138.475","137.405","14,17M","0,20%"
"19.08.2024","137.999","136.355","138.395","136.325","12,82M","1,36%"
"16.08.2024","136.149","136.200","137.050","136.030","12,55M","-0,16%"
"15.08.2024","136.372","135.410","136.770","135.355","13,01M","2,14%"
"14.08.2024","133.510","132.585","133.630","132.370","1,45M","0,71%"
"13.08.2024","132.564","131.520","132.575","131.480","13,18M","0,91%"
"12.08.2024","131.375","131.000","131.820","130.905","12,94M","0,39%"
"09.08.2024","130.859","128.835","130.870","128.635","14,48M","1,60%"
"08.08.2024","128.796","127.400","128.975","127.395","13,26M","0,83%"
"07.08.2024","127.730","126.900","127.750","126.705","16,40M","1,04%"
"06.08.2024","126.416","126.050","127.240","125.345","17,10M","0,73%"
"05.08.2024","125.495","123.790","125.610","123.130","17,99M","-0,62%"
"02.08.2024","126.276","127.315","128.430","126.090","15,34M","-1,15%"
"01.08.2024","127.741","127.980","129.325","127.515","15,03M","-0,30%"
"31.07.2024","128.123","127.400","128.295","127.055","13,29M","1,11%"
"30.07.2024","126.715","127.520","127.665","126.425","11,52M","-0,67%"
"29.07.2024","127.570","128.115","128.320","127.120","11,85M","-0,46%"
"26.07.2024","128.155","127.100","128.300","126.600","13,00M","1,26%"
"25.07.2024","126.560","126.745","126.875","126.185","13,02M","-0,43%"
"24.07.2024","127.107","127.005","127.475","126.845","13,21M","-0,12%"
"23.07.2024","127.254","128.465","128.505","127.210","13,23M","-1,12%"
"22.07.2024","128.693","128.400","128.950","128.135","12,86M","0,25%"
"19.07.2024","128.371","129.040","129.355","128.245","10,12M","-0,12%"
"18.07.2024","128.526","130.225","130.465","128.380","14,95M","-1,39%"
"17.07.2024","130.338","129.980","130.595","129.670","13,93M","0,13%"
"16.07.2024","130.165","130.200","130.565","129.730","15,30M","-0,18%"
"15.07.2024","130.398","129.950","130.570","129.750","13,93M","0,34%"
"12.07.2024","129.959","129.420","130.150","129.065","14,97M","0,44%"
"11.07.2024","129.390","128.400","129.515","128.325","15,91M","0,82%"
"10.07.2024","128.342","128.625","129.045","128.060","15,75M","-0,01%"
"09.07.2024","128.359","127.675","128.535","127.110","16,01M","0,55%"
"08.07.2024","127.652","127.600","127.845","126.790","15,59M","0,08%"
"05.07.2024","127.547","127.600","128.235","126.760","15,70M","0,04%"
"04.07.2024","127.498","128.000","128.240","127.370","13,06M","0,30%"
"03.07.2024","127.121","126.725","128.000","126.655","15,27M","0,57%"
"02.07.2024","126.400","125.700","126.950","125.545","17,94M","0,26%"
"01.07.2024","126.075","125.600","126.715","125.055","18,21M","0,54%"
"28.06.2024","125.401","125.835","126.120","124.700","18,07M","-0,31%"
"27.06.2024","125.791","124.050","125.825","124.050","17,37M","1,25%"
"26.06.2024","124.233","124.150","124.350","122.860","16,93M","0,29%"
"25.06.2024","123.872","124.035","124.410","123.520","15,31M","-0,27%"
"24.06.2024","124.211","123.090","124.490","122.820","14,61M","0,91%"
"21.06.2024","123.091","122.100","123.220","121.700","16,11M","0,76%"
"20.06.2024","122.157","123.270","123.395","121.770","19,03M","0,15%"
"19.06.2024","121.979","121.500","122.180","120.650","14,31M","0,54%"
"18.06.2024","121.322","120.550","121.845","120.275","16,74M","0,36%"
"17.06.2024","120.888","121.500","121.910","120.395","15,69M","-0,50%"
"14.06.2024","121.498","121.300","122.120","120.590","16,75M","0,02%"
"13.06.2024","121.473","121.830","122.260","121.025","18,16M","1,10%"
"12.06.2024","120.154","121.570","122.695","119.740","2,14M","-1,29%"
"11.06.2024","121.720","120.500","121.860","120.315","16,56M","0,69%"
"10.06.2024","120.884","120.695","121.500","120.515","16,91M","0,04%"
"07.06.2024","120.834","122.950","123.425","120.670","18,04M","-1,86%"
"06.06.2024","123.122","121.700","123.465","121.385","16,34M","1,27%"
"05.06.2024","121.579","122.305","122.380","121.410","16,60M","-0,36%"
"04.06.2024","122.013","121.720","122.190","121.120","17,52M","-0,25%"
"03.06.2024","122.323","122.860","122.920","121.730","15,80M","-0,25%"
"31.05.2024","122.627","123.350","123.460","122.215","14,00M","-0,37%"
"29.05.2024","123.078","123.720","123.865","122.865","15,10M","-0,90%"
"28.05.2024","124.200","125.415","126.200","123.930","18,14M","-0,61%"
"27.05.2024","124.959","124.810","125.085","124.550","10,62M","0,36%"
"25.05.2024","124.510","124.510","124.510","124.510","","-0,28%"
"24.05.2024","124.854","125.650","125.920","124.785","14,36M","-0,37%"
"23.05.2024","125.318","126.150","126.450","124.970","18,04M","-0,72%"
"22.05.2024","126.231","128.000","128.040","126.135","19,05M","-1,49%"
"21.05.2024","128.134","128.600","128.950","127.865","19,32M","-0,35%"
"20.05.2024","128.588","129.350","129.530","128.165","15,42M","-0,37%"
"17.05.2024","129.064","129.350","129.375","128.420","14,07M","-0,09%"
"16.05.2024","129.181","129.170","129.995","128.700","16,34M","0,16%"
"15.05.2024","128.973","128.230","129.230","127.610","18,11M","-0,40%"
"14.05.2024","129.489","128.715","129.965","128.510","17,11M","0,18%"
"13.05.2024","129.261","129.270","129.720","128.650","14,49M","0,48%"
"10.05.2024","128.638","129.600","130.025","128.525","15,55M","-0,50%"
"09.05.2024","129.279","129.600","129.625","128.385","16,95M","-0,96%"
"08.05.2024","130.526","129.900","130.695","129.150","15,16M","0,11%"
"07.05.2024","130.379","129.670","130.975","129.600","14,55M","0,47%"
"06.05.2024","129.771","130.415","130.485","129.480","14,15M","-0,14%"
"03.05.2024","129.958","128.450","130.315","127.845","16,30M","1,14%"
"02.05.2024","128.498","128.175","129.035","127.880","16,39M","0,90%"
"30.04.2024","127.350","128.320","128.620","127.115","15,65M","-1,01%"
"29.04.2024","128.648","127.990","128.690","127.720","14,93M","0,61%"
"26.04.2024","127.870","126.750","128.250","126.250","13,83M","1,44%"
"25.04.2024","126.056","125.915","127.255","125.040","18,04M","-0,16%"
"24.04.2024","126.253","127.040","127.300","126.005","15,89M","-0,27%"
"23.04.2024","126.597","127.025","127.435","125.760","17,74M","-0,39%"
"22.04.2024","127.093","127.295","127.655","126.125","16,17M","0,21%"
"19.04.2024","126.824","125.385","127.170","125.350","16,87M","0,81%"
"18.04.2024","125.810","126.370","126.820","124.990","19,02M","1,35%"
"17.04.2024","124.140","124.700","125.435","123.600","1,58M","-0,20%"
"16.04.2024","124.393","125.180","125.205","123.755","21,48M","-0,84%"
"15.04.2024","125.446","126.565","126.785","125.075","19,27M","-0,47%"
"12.04.2024","126.037","127.750","127.870","125.725","18,54M","-1,15%"
"11.04.2024","127.502","127.950","128.325","127.160","17,59M","-0,54%"
"10.04.2024","128.195","130.600","131.380","127.915","21,17M","-1,57%"
"09.04.2024","130.237","129.350","130.315","129.235","17,72M","0,78%"
"08.04.2024","129.228","127.350","129.565","127.020","14,97M","1,68%"
"05.04.2024","127.093","127.885","128.400","126.735","19,17M","-0,62%"
"04.04.2024","127.886","127.940","130.115","127.555","20,70M","0,07%"
"03.04.2024","127.791","127.585","128.210","126.590","16,76M","-0,17%"
"02.04.2024","128.009","127.650","128.160","127.085","15,38M","0,40%"
"01.04.2024","127.504","128.890","129.260","127.305","12,69M","-1,00%"
"28.03.2024","128.794","127.945","129.015","127.815","12,05M","0,32%"
"27.03.2024","128.382","127.800","128.480","126.830","13,61M","0,57%"
"26.03.2024","127.656","127.650","127.940","127.105","12,63M","-0,02%"
"25.03.2024","127.685","127.750","127.960","127.295","11,93M","-0,07%"
"22.03.2024","127.780","128.835","128.860","127.625","14,29M","-1,00%"
"21.03.2024","129.072","130.330","130.510","128.980","12,06M","-0,78%"
"20.03.2024","130.092","128.460","130.170","128.170","17,82M","1,21%"
"19.03.2024","128.542","127.845","128.975","127.600","15,85M","0,51%"
"18.03.2024","127.894","128.200","128.580","127.270","13,86M","0,32%"
"16.03.2024","127.490","127.490","127.490","127.490","","-0,22%"
"15.03.2024","127.774","128.930","129.060","127.515","14,04M","-0,84%"
"14.03.2024","128.857","129.550","129.580","128.270","16,14M","-0,37%"
"13.03.2024","129.330","128.940","129.740","128.480","14,37M","0,28%"
"12.03.2024","128.969","127.870","129.190","127.805","13,50M","1,18%"
"11.03.2024","127.465","127.695","128.240","127.235","12,25M","-0,70%"
"08.03.2024","128.367","127.500","128.880","127.100","18,71M","-1,03%"
"07.03.2024","129.697","130.580","130.615","129.370","14,26M","-0,49%"
"06.03.2024","130.340","130.175","130.775","129.880","16,42M","0,57%"
"05.03.2024","129.596","129.700","130.520","129.270","15,65M","-0,20%"
"04.03.2024","129.856","130.680","130.875","129.740","12,15M","-0,70%"
"01.03.2024","130.772","130.970","131.315","130.230","14,04M","0,10%"
"29.02.2024","130.638","132.200","132.270","130.270","15,68M","-0,87%"
"28.02.2024","131.785","132.900","133.080","131.420","15,80M","-1,31%"
"27.02.2024","133.534","131.850","133.600","131.830","13,03M","1,61%"
"26.02.2024","131.423","131.235","131.785","130.860","13,14M","0,16%"
"23.02.2024","131.216","132.260","132.480","130.860","14,69M","-0,62%"
"22.02.2024","132.029","132.950","133.000","131.820","15,20M","0,04%"
"21.02.2024","131.981","131.520","132.245","131.215","15,96M","0,00%"
"20.02.2024","131.977","130.395","132.070","130.085","15,93M","0,77%"
"19.02.2024","130.972","130.465","131.065","130.085","10,29M","0,13%"
"16.02.2024","130.801","130.180","131.165","129.690","15,95M","0,74%"
"15.02.2024","129.846","129.465","129.925","128.985","15,32M","2,36%"
"14.02.2024","126.852","127.270","127.620","126.705","1,10M","-0,99%"
"09.02.2024","128.118","128.600","129.020","127.575","16,16M","-0,08%"
"08.02.2024","128.221","129.835","130.195","127.955","16,31M","-1,44%"
"07.02.2024","130.096","130.650","130.650","129.555","16,21M","-0,55%"
"06.02.2024","130.820","127.995","131.110","127.870","16,22M","2,32%"
"05.02.2024","127.851","127.320","128.075","126.610","15,96M","0,29%"
"02.02.2024","127.476","129.035","129.280","126.860","16,41M","-1,03%"
"01.02.2024","128.799","128.485","128.950","127.545","16,95M","0,50%"
"31.01.2024","128.162","127.595","130.060","127.530","19,42M","0,26%"
"30.01.2024","127.836","128.820","129.260","127.495","16,84M","-0,86%"
"29.01.2024","128.946","129.630","129.655","128.320","15,25M","-0,39%"
"26.01.2024","129.456","129.125","129.805","128.370","14,84M","0,54%"
"25.01.2024","128.760","128.740","129.315","128.400","15,31M","0,30%"
"24.01.2024","128.378","129.760","130.215","128.250","16,98M","-0,50%"
"23.01.2024","129.026","127.600","129.155","127.480","16,24M","1,40%"
"22.01.2024","127.243","128.450","128.645","126.580","16,15M","-0,97%"
"19.01.2024","128.483","128.690","128.890","127.295","15,15M","0,25%"
"18.01.2024","128.163","129.730","130.200","128.040","15,64M","-0,95%"
"17.01.2024","129.393","129.600","130.165","128.980","14,88M","-0,63%"
"16.01.2024","130.208","131.945","132.010","130.015","17,37M","-1,86%"
"15.01.2024","132.680","131.695","132.830","131.260","11,03M","0,43%"
"12.01.2024","132.107","131.580","133.040","131.380","13,95M","0,22%"
"11.01.2024","131.817","132.050","132.430","130.950","16,73M","-0,12%"
"10.01.2024","131.976","132.700","133.060","131.595","14,66M","-0,55%"
"09.01.2024","132.711","133.490","133.495","132.360","15,58M","-0,81%"
"08.01.2024","133.794","132.840","134.050","132.305","14,76M","0,28%"
"05.01.2024","133.414","132.310","134.040","131.840","16,31M","0,61%"
"04.01.2024","132.609","134.650","134.715","132.390","15,29M","-1,33%"
"03.01.2024","134.398","133.925","135.150","133.620","15,07M","0,14%"
"02.01.2024","134.206","135.250","135.350","133.550","13,31M","-1,17%"
"28.12.2023","135.790","135.780","136.085","135.425","10,27M","-0,12%"
"27.12.2023","135.959","135.400","136.100","135.070","10,46M","0,43%"
"26.12.2023","135.383","134.760","135.550","134.520","8,31M","0,60%"
"22.12.2023","134.582","134.100","134.920","133.910","12,20M","0,36%"
"21.12.2023","134.093","133.375","134.240","133.270","13,94M","1,08%"
"20.12.2023","132.654","133.610","134.325","132.530","15,05M","-0,95%"
"19.12.2023","133.921","133.150","134.045","133.010","13,18M","0,53%"
"18.12.2023","133.216","132.450","133.495","132.445","11,57M","0,70%"
"15.12.2023","132.293","133.100","133.760","131.930","13,35M","-0,50%"
"14.12.2023","132.955","132.625","133.350","132.405","14,69M","3,87%"
"13.12.2023","128.006","126.680","128.110","126.285","1,57M","1,18%"
"12.12.2023","126.508","127.410","127.590","126.010","13,09M","-0,44%"
"11.12.2023","127.072","127.125","127.300","126.565","14,75M","-0,17%"
"08.12.2023","127.287","126.415","127.495","125.670","17,18M","0,87%"
"07.12.2023","126.195","125.935","126.835","125.755","15,45M","0,22%"
"06.12.2023","125.915","127.495","127.880","125.735","16,20M","-0,98%"
"05.12.2023","127.162","127.100","127.860","126.780","17,62M","-0,03%"
"04.12.2023","127.205","127.935","128.195","127.010","14,24M","-1,04%"
"01.12.2023","128.545","128.090","128.650","127.070","15,75M","0,57%"
"30.11.2023","127.818","127.000","127.965","126.625","15,16M","0,96%"
"29.11.2023","126.602","127.400","127.885","126.465","15,92M","-0,45%"
"28.11.2023","127.171","126.115","127.525","125.960","15,74M","0,61%"
"27.11.2023","126.399","126.095","126.645","125.485","15,24M","0,16%"
"24.11.2023","126.200","127.350","127.360","126.040","12,44M","-0,91%"
"23.11.2023","127.362","126.600","127.545","126.390","9,65M","0,48%"
"22.11.2023","126.754","126.620","127.730","126.245","17,25M","0,21%"
"21.11.2023","126.491","126.790","126.990","125.870","15,73M","-0,33%"
"20.11.2023","126.905","126.165","127.115","125.845","13,70M","0,90%"
"17.11.2023","125.773","125.835","126.440","125.465","14,85M","0,07%"
"16.11.2023","125.690","124.475","125.830","124.125","17,57M","1,05%"
"14.11.2023","124.388","121.575","124.790","121.550","15,51M","2,37%"
"13.11.2023","121.509","121.555","121.660","120.865","15,40M","-0,22%"
"10.11.2023","121.781","120.545","122.010","120.310","16,50M","1,40%"
"09.11.2023","120.094","120.545","121.465","119.525","19,90M","-0,17%"
"08.11.2023","120.300","120.210","121.240","119.665","18,56M","-0,21%"
"07.11.2023","120.549","119.350","120.875","118.995","17,36M","0,64%"
"06.11.2023","119.781","119.650","120.125","119.290","16,07M","0,06%"
"03.11.2023","119.714","117.765","119.875","117.715","16,56M","2,66%"
"01.11.2023","116.612","114.530","116.905","114.220","19,60M","1,76%"
"31.10.2023","114.599","114.250","114.980","113.415","19,84M","0,70%"
"30.10.2023","113.807","115.550","115.910","113.600","18,56M","-0,83%"
"27.10.2023","114.756","116.665","116.860","114.340","20,50M","-1,44%"
"26.10.2023","116.438","113.820","116.755","113.680","20,30M","1,73%"
"25.10.2023","114.462","115.400","115.695","114.180","18,27M","-0,96%"
"24.10.2023","115.573","115.395","115.860","114.355","19,97M","0,97%"
"23.10.2023","114.465","114.290","115.375","113.785","18,82M","-0,29%"
"20.10.2023","114.802","115.470","115.825","114.190","19,33M","-0,83%"
"19.10.2023","115.763","115.650","116.920","115.555","20,98M","1,18%"
"18.10.2023","114.408","115.460","115.545","114.390","1,93M","-1,30%"
"17.10.2023","115.919","116.140","116.970","115.560","17,54M","-0,62%"
"16.10.2023","116.646","116.400","117.035","116.095","15,97M","0,76%"
"13.10.2023","115.762","116.300","117.185","115.685","16,11M","-1,31%"
"11.10.2023","117.293","117.295","117.695","116.385","16,08M","0,26%"
"10.10.2023","116.986","115.900","117.180","115.745","15,98M","1,34%"
"09.10.2023","115.440","113.620","115.695","113.440","16,85M","0,84%"
"06.10.2023","114.476","113.800","114.795","111.860","20,32M","0,75%"
"05.10.2023","113.628","114.000","114.720","113.030","16,69M","-0,40%"
"04.10.2023","114.085","114.290","114.580","113.420","17,41M","0,19%"
"03.10.2023","113.865","115.000","115.525","113.555","18,89M","-1,50%"
"02.10.2023","115.600","117.000","117.295","115.230","16,24M","-1,38%"
"29.09.2023","117.222","116.965","117.730","116.410","16,24M","0,70%"
"28.09.2023","116.410","115.000","116.620","114.695","17,37M","1,38%"
"27.09.2023","114.824","115.400","115.995","113.985","17,25M","-0,11%"
"26.09.2023","114.952","116.550","116.745","114.685","17,02M","-1,56%"
"25.09.2023","116.769","116.400","117.130","116.175","13,54M","-0,09%"
"22.09.2023","116.870","117.460","117.995","116.635","15,39M","-0,06%"
"21.09.2023","116.945","118.700","118.715","116.805","17,79M","-2,27%"
